0,0.06802721088435373
3,-0.06802721088435373
5,0.13605442176870747
8,-0.13605442176870747
10,0.20408163265306123
13,-0.20408163265306123
15,0.27210884353741494
18,-0.27210884353741494
20,0.3401360544217687
23,-0.3401360544217687
25,0.40816326530612246
28,-0.40816326530612246
30,0.47619047619047616
33,-0.47619047619047616
35,0.5442176870748299
38,-0.5442176870748299
40,0.6122448979591836
43,-0.6122448979591836
45,0.6802721088435374
48,-0.6802721088435374
50,0.7482993197278912
53,-0.7482993197278912
55,0.8163265306122449
58,-0.8163265306122449
60,0.8843537414965986
63,-0.8843537414965986
65,0.9523809523809523
68,-0.9523809523809523
70,1.0204081632653061
73,-1.0204081632653061
75,1.0884353741496597
78,-1.0884353741496597
80,1.1564625850340136
83,-1.1564625850340136
85,1.2244897959183672
88,-1.2244897959183672
90,1.292517006802721
93,-1.292517006802721
95,1.3605442176870748
98,-1.3605442176870748
100,1.4285714285714284
103,-1.4285714285714284
105,1.4965986394557824
108,-1.4965986394557824
110,1.5646258503401358
113,-1.5646258503401358
115,1.6326530612244898
118,-1.6326530612244898
120,1.7006802721088434
123,-1.7006802721088434
125,1.7687074829931972
128,-1.7687074829931972
130,1.8367346938775508
133,-1.8367346938775508
135,1.9047619047619047
138,-1.9047619047619047
140,1.9727891156462583
143,-1.9727891156462583
145,2.0408163265306123
148,-2.0408163265306123
150,2.1088435374149657
153,-2.1088435374149657
155,2.1768707482993195
158,-2.1768707482993195
160,2.2448979591836733
163,-2.2448979591836733
165,2.312925170068027
168,-2.312925170068027
170,2.380952380952381
173,-2.380952380952381
175,2.4489795918367343
178,-2.4489795918367343
180,2.5170068027210886
183,-2.5170068027210886
185,2.585034013605442
188,-2.585034013605442
190,2.6530612244897958
193,-2.6530612244897958
195,2.7210884353741496
198,-2.7210884353741496
200,2.7891156462585034
203,-2.7891156462585034
205,2.8571428571428568
208,-2.8571428571428568
210,2.9251700680272106
213,-2.9251700680272106
215,2.993197278911565
218,-2.993197278911565
220,3.0612244897959178
223,-3.0612244897959178
225,3.1292517006802716
228,-3.1292517006802716
230,3.197278911564626
233,-3.197278911564626
235,3.2653061224489797
238,-3.2653061224489797
240,3.3333333333333335
243,-3.3333333333333335
245,3.401360544217687
248,-3.401360544217687
250,3.4693877551020407
253,-3.4693877551020407
255,3.5374149659863945
258,-3.5374149659863945
260,3.6054421768707483
263,-3.6054421768707483
265,3.6734693877551017
268,-3.6734693877551017
270,3.7414965986394555
273,-3.7414965986394555
275,3.8095238095238093
278,-3.8095238095238093
280,3.877551020408163
283,-3.877551020408163
285,3.9455782312925165
288,-3.9455782312925165
290,4.01360544217687
293,-4.01360544217687
295,4.081632653061225
298,-4.081632653061225
300,4.149659863945578
303,-4.149659863945578
305,4.217687074829931
308,-4.217687074829931
310,4.285714285714286
313,-4.285714285714286
315,4.353741496598639
318,-4.353741496598639
320,4.421768707482993
323,-4.421768707482993
325,4.489795918367347
328,-4.489795918367347
330,4.5578231292517
333,-4.5578231292517
335,4.625850340136054
338,-4.625850340136054
340,4.693877551020408
343,-4.693877551020408
345,4.761904761904762
348,-4.761904761904762
350,4.829931972789115
353,-4.829931972789115
355,4.897959183673469
358,-4.897959183673469
360,4.965986394557823
363,-4.965986394557823
365,5.034013605442177
368,-5.034013605442177
370,5.10204081632653
373,-5.10204081632653
375,5.170068027210884
378,-5.170068027210884
380,5.238095238095238
383,-5.238095238095238
385,5.3061224489795915
388,-5.3061224489795915
390,5.374149659863945
393,-5.374149659863945
395,5.442176870748299
398,-5.442176870748299
400,5.5102040816326525
403,-5.5102040816326525
405,5.578231292517007
408,-5.578231292517007
410,5.64625850340136
413,-5.64625850340136
415,5.7142857142857135
418,-5.7142857142857135
420,5.782312925170068
423,-5.782312925170068
425,5.850340136054421
428,-5.850340136054421
430,5.918367346938775
433,-5.918367346938775
435,5.98639455782313
438,-5.98639455782313
440,6.054421768707482
443,-6.054421768707482
